Conditions,RT,Subject,Shapeg1,Shapel1,Shapeg2,Shapel2,ShapeChange,congruence,congruence_pair,ImagePair,Image-1,Image-2,Trial
21,1.59757148940116,7,1,1,1,4,"Local Change",NaN,NaN,21,1,1,1
21,1.02380976127461,7,1,1,1,4,"Local Change",NaN,NaN,21,1,1,2
21,3.75624604860786,8,1,1,1,4,"Local Change",NaN,NaN,21,1,1,1
21,0.717789156944491,8,1,1,1,4,"Local Change",NaN,NaN,21,1,1,2
22,0.906011337880045,1,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,1.45942473015748,1,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
22,0.662667631637305,2,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,1.64554964646231,2,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
22,0.736508828354999,3,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,1.24811240308918,3,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
22,0.586503080790862,4,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,1.52017092471942,4,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
22,0.484820635872893,5,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,7.15698284772225,5,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
22,0.989503412740305,6,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,1.06895197753329,6,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
22,0.858183613861911,7,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,1.43727207789198,7,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
22,0.715242645819671,8,1,1,2,4,"Both Change",NaN,NaN,22,1,1,1
22,1.19445386074949,8,1,1,2,4,"Both Change",NaN,NaN,22,1,1,2
23,0.62749123503454,1,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,0.846491186879575,1,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
23,2.03511598880868,2,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,0.662870261701755,2,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
23,0.976731856237166,3,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,1.74615472136065,3,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
23,0.581203909765463,4,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,1.64489454444265,4,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
23,1.19453069008887,5,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,1.17904870049097,5,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
23,0.966723223216832,6,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,0.951604560017586,6,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
23,1.02505046699662,7,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,0.988177960156463,7,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
23,0.609176530269906,8,1,1,3,4,"Both Change",NaN,NaN,23,1,1,1
23,1.10199269477744,8,1,1,3,4,"Both Change",NaN,NaN,23,1,1,2
24,0.69565791124478,1,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,1.56050368375145,1,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
24,0.889485994237475,2,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,1.35630686685909,2,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
24,1.5209659030661,3,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,1.36600525025278,3,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
24,0.572188193153124,4,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,0.94125693954993,4,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
24,0.7903658952564,5,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,1.63634566863766,5,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
24,1.13961590023246,6,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,0.449153059278615,6,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
24,1.23082316468935,7,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,0.559834799380042,7,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
24,0.625001906068064,8,1,1,4,4,"Both Change","Congruent","3",24,1,1,1
24,0.548573730979115,8,1,1,4,4,"Both Change","Congruent","3",24,1,1,2
25,0.652154036331922,1,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,0.793536663986742,1,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
25,0.765237426036038,2,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,1.77325289521832,2,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
25,0.945698671857826,3,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,1.12387527141254,3,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
25,0.59517980995588,4,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,0.865883554914035,4,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
25,0.798567572899628,5,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,0.533672359888442,5,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
25,1.2776682357071,6,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,0.795033423695713,6,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
25,0.729740223032422,7,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,0.815704325446859,7,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
25,0.708555854856968,8,1,1,5,4,"Both Change",NaN,NaN,25,1,1,1
25,0.770336899557151,8,1,1,5,4,"Both Change",NaN,NaN,25,1,1,2
26,1.14634315855801,1,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,1.23241898615379,1,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
26,1.31574860506225,2,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,0.642598168575205,2,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
26,4.71402158739511,3,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,0.877328192582354,3,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
26,0.984655247419141,4,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,1.03524765436305,4,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
26,0.654514338937588,5,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,4.03354186727665,5,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
26,1.24915194499772,6,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,0.594592740060762,6,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
26,0.811307459254749,7,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,0.877070139860734,7,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
26,0.826104436302558,8,1,1,6,4,"Both Change",NaN,NaN,26,1,1,1
26,1.13588967779651,8,1,1,6,4,"Both Change",NaN,NaN,26,1,1,2
27,0.942557759815827,1,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,2.28622502903454,1,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
27,0.669986651628278,2,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,1.55124193732627,2,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
27,0.704355167341419,3,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,1.1823388725752,3,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
27,0.580018919950817,4,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,1.01172497676453,4,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
27,0.961194150673691,5,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,0.812603880884126,5,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
27,0.995629525394179,6,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,0.627178639406338,6,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
27,0.720524222357199,7,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,1.1673518747557,7,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
27,0.848324827384204,8,1,1,7,4,"Both Change",NaN,NaN,27,1,1,1
27,2.14234861976001,8,1,1,7,4,"Both Change",NaN,NaN,27,1,1,2
28,1.30023406550754,1,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,1.16156709543429,1,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
28,2.52617739478592,2,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,2.87740766117349,2,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
28,0.707154452800751,3,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,6.38810746488161,3,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
28,0.583175373787526,4,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,1.09044249000726,4,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
28,0.717994132777676,5,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,0.67136078234762,5,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
28,0.522851740592159,6,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,0.706144235096872,6,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
28,1.12540247419383,7,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,1.24688430677634,7,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
28,0.814882369013503,8,1,1,1,5,"Local Change",NaN,NaN,28,1,1,1
28,1.10219356534071,8,1,1,1,5,"Local Change",NaN,NaN,28,1,1,2
29,0.601634939899668,1,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,1.92065641575027,1,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
29,0.628946593613364,2,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,0.67113176046405,2,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
29,0.586802773876116,3,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,2.28960815875325,3,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
29,0.552089405886363,4,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,0.698026424564887,4,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
29,0.576567758223973,5,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,0.543754303245805,5,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
29,0.89547457662411,6,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,0.510632064891979,6,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
29,0.789104662602767,7,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,0.695526832249016,7,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
29,0.680383536731824,8,1,1,2,5,"Both Change",NaN,NaN,29,1,1,1
29,0.569935510284267,8,1,1,2,5,"Both Change",NaN,NaN,29,1,1,2
30,0.653303543920629,1,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.840638082241639,1,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
30,0.629671193892136,2,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.586514223949052,2,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
30,0.738987600547262,3,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.579970828257501,3,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
30,0.645978072541766,4,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.681754735007416,4,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
30,0.545181510737166,5,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.647902617929503,5,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
30,0.709408015361987,6,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.838622338720597,6,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
30,0.6578165339306,7,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.602035508025438,7,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
30,0.630225420696661,8,1,1,3,5,"Both Change",NaN,NaN,30,1,1,1
30,0.711787378648296,8,1,1,3,5,"Both Change",NaN,NaN,30,1,1,2
31,0.794512039981782,1,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.672048434149474,1,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
31,0.702059964416549,2,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.641733398777433,2,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
31,1.79857578361407,3,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.68501001119148,3,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
31,0.660274485999253,4,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.513787052594125,4,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
31,1.09355202515144,5,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.570722570992075,5,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
31,0.915885959402658,6,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.503835601615719,6,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
31,0.594415035564452,7,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.550030262558721,7,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
31,0.744777071871795,8,1,1,4,5,"Both Change",NaN,NaN,31,1,1,1
31,0.684251688187942,8,1,1,4,5,"Both Change",NaN,NaN,31,1,1,2
32,0.742045818362385,1,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,0.628289438900538,1,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
32,1.00381654093508,2,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,0.641615222208202,2,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
32,0.883271322585642,3,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,1.0784225120442,3,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
32,0.942901145841461,4,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,1.9106334138778,4,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
32,0.851033794344403,5,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,0.605661735171452,5,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
32,0.737420810037293,6,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,0.633410025853664,6,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
32,0.664962248061784,7,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,0.71092084934935,7,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
32,0.768903533928096,8,1,1,5,5,"Both Change","Congruent","4",32,1,1,1
32,1.08615764195565,8,1,1,5,5,"Both Change","Congruent","4",32,1,1,2
33,0.619711532257497,1,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,0.700364734046161,1,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
33,1.03614174830727,2,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,0.895972500904463,2,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
33,0.853957121027634,3,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,1.43224180943798,3,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
33,0.56206460937392,4,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,0.620514721318614,4,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
33,0.797763797338121,5,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,0.495787582825869,5,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
33,0.693453320069239,6,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,0.596516112447716,6,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
33,0.72591899021063,7,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,0.662193459807895,7,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
33,0.636676152120344,8,1,1,6,5,"Both Change",NaN,NaN,33,1,1,1
33,2.60517847281881,8,1,1,6,5,"Both Change",NaN,NaN,33,1,1,2
34,0.694000802235678,1,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,0.770447158371098,1,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
34,1.03246303112246,2,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,0.716985967825167,2,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
34,1.30920315661933,3,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,1.13253997766878,3,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
34,0.693519592634402,4,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,0.536688644147944,4,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
34,0.674182647373527,5,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,0.648651850526221,5,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
34,0.513196463813074,6,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,0.612640301580541,6,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
34,0.812185131711885,7,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,0.68163949099835,7,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
34,0.690332641708665,8,1,1,7,5,"Both Change",NaN,NaN,34,1,1,1
34,0.776254224125296,8,1,1,7,5,"Both Change",NaN,NaN,34,1,1,2
35,1.519535469939,1,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,1.87366706971079,1,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
35,2.87794429343194,2,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,4.4552357721841,2,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
35,0.674294958938845,3,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,0.758425714215264,3,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
35,1.66902305936674,4,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,0.605671705387067,4,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
35,2.21780469862279,5,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,1.88005504733883,5,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
35,0.568209489574656,6,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,0.823089618235826,6,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
35,0.616203774814494,7,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,0.584282068070024,7,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
35,1.17950645065866,8,1,1,1,6,"Local Change",NaN,NaN,35,1,1,1
35,0.665051686693914,8,1,1,1,6,"Local Change",NaN,NaN,35,1,1,2
36,0.589743108488619,1,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.680881754378788,1,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
36,0.748444059398025,2,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.871030826703645,2,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
36,0.661362705985084,3,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.971485468675382,3,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
36,0.484951128310058,4,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.554730047530029,4,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
36,0.5656063829083,5,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.591648299945518,5,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
36,0.503003381658345,6,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.483354134019464,6,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
36,0.814829878741875,7,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.607493909425102,7,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
36,0.776556556345895,8,1,1,2,6,"Both Change",NaN,NaN,36,1,1,1
36,0.847767668077722,8,1,1,2,6,"Both Change",NaN,NaN,36,1,1,2
37,0.524418237735517,1,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,2.11426339438185,1,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
37,0.870313264196739,2,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,0.562815894722007,2,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
37,1.01745931862388,3,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,0.910685610841028,3,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
37,0.518073953222483,4,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,1.2049601249746,4,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
37,1.13118901313283,5,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,0.770633073640056,5,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
37,0.501990231568925,6,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,0.519375359988771,6,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
37,0.64289228990674,7,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,0.604119870229624,7,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
37,0.531701775500551,8,1,1,3,6,"Both Change",NaN,NaN,37,1,1,1
37,1.32939812715631,8,1,1,3,6,"Both Change",NaN,NaN,37,1,1,2
38,3.42991112428717,1,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,0.713713976670988,1,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
38,1.42795520205982,2,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,0.760865485295653,2,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
38,0.842806018190458,3,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,1.21468724601436,3,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
38,1.34279018320376,4,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,0.854016062628943,4,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
38,0.660595878842287,5,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,0.749472751398571,5,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
38,0.637658511754125,6,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,0.554155880236067,6,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
38,0.748607101850212,7,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,1.43846821086481,7,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
38,0.65093532379251,8,1,1,4,6,"Both Change",NaN,NaN,38,1,1,1
38,0.982092608115636,8,1,1,4,6,"Both Change",NaN,NaN,38,1,1,2
39,1.14024724974297,1,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,1.14204540790524,1,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
39,0.748889493523166,2,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,0.917513744207099,2,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
39,1.12827419047244,3,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,0.830959052895196,3,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
39,0.590520492289215,4,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,0.55326999706449,4,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
39,0.574441462522373,5,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,0.520025183563121,5,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
39,0.718929573893547,6,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,0.673699971521273,6,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
39,0.672142858034931,7,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,0.907123310491443,7,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
39,0.711852478212677,8,1,1,5,6,"Both Change",NaN,NaN,39,1,1,1
39,0.627925819251686,8,1,1,5,6,"Both Change",NaN,NaN,39,1,1,2
40,0.810346506186761,1,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,0.614078652113676,1,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
40,0.670259659644216,2,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,1.57324034441262,2,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
40,1.2597356250044,3,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,0.707693430944346,3,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
40,0.758504889556207,4,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,0.87323776393896,4,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
40,0.555095133488066,5,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,2.44558811979368,5,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
40,0.881583423237316,6,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,0.573954388033599,6,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
40,0.722122389706783,7,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,0.878511423012242,7,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
40,0.647476830868982,8,1,1,6,6,"Both Change","Congruent","5",40,1,1,1
40,1.10548549680971,8,1,1,6,6,"Both Change","Congruent","5",40,1,1,2
41,0.847802857169881,1,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,1.86372705525719,1,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
41,0.641082695336081,2,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,0.693291450617835,2,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
41,2.86044450756162,3,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,1.01086255291011,3,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
41,0.674144525954034,4,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,0.699181503732689,4,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
41,0.732459746708628,5,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,0.55093784572091,5,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
41,1.43729553720914,6,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,0.527225440717302,6,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
41,1.15812414442189,7,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,0.59877290064469,7,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
41,0.570846319082193,8,1,1,7,6,"Both Change",NaN,NaN,41,1,1,1
41,0.640500610577874,8,1,1,7,6,"Both Change",NaN,NaN,41,1,1,2
42,1.47802153334487,1,1,1,1,7,"Local Change",NaN,NaN,42,1,1,1
42,1.39433064055629,1,1,1,1,7,"Local Change",NaN,NaN,42,1,1,2
42,3.13865817291662,2,1,1,1,7,"Local Change",NaN,NaN,42,1,1,1
42,2.93164594238624,2,1,1,1,7,"Local Change",NaN,NaN,42,1,1,2
42,1.15636146848556,3,1,1,1,7,"Local Change",NaN,NaN,42,1,1,1
42,3.30555522965733,3,1,1,1,7,"Local Change",NaN,NaN,42,1,1,2
42,0.598632437933702,4,1,1,1,7,"Local Change",NaN,NaN,42,1,1,1
42,1.23105746478541,4,1,1,1,7,"Local Change",NaN,NaN,42,1,1,2
